counter,time,sopr max rate,sopr aver rate,prefecber,esnrmin,esnrmax,esnraver
906,19:38:08,715.6,114.2,4.37E-04,17.21,17.21,17.21
909,19:38:10,715.6,121.2,4.27E-04,17.21,17.24,17.22
910,19:38:11,715.6,102.4,4.27E-04,17.23,17.24,17.23
913,19:38:13,715.6,119.1,4.27E-04,17.22,17.25,17.23
917,19:38:15,715.6,129.4,4.17E-04,17.22,17.25,17.23
918,19:38:16,715.6,122,4.17E-04,17.23,17.26,17.24
921,19:38:18,715.6,128,4.17E-04,17.23,17.26,17.23
922,19:38:19,715.6,108.2,4.37E-04,17.22,17.23,17.22
924,19:38:21,715.6,108.1,4.27E-04,17.22,17.23,17.22
931,19:38:25,715.6,102,4.27E-04,17.22,17.25,17.23
932,19:38:26,715.6,131.6,4.27E-04,17.22,17.23,17.22
936,19:38:28,715.6,108.2,4.27E-04,17.22,17.23,17.22
937,19:38:29,715.6,130.8,4.47E-04,17.22,17.22,17.22
940,19:38:31,715.6,93.8,4.37E-04,17.22,17.22,17.22
941,19:38:32,715.6,121,4.27E-04,17.22,17.22,17.22
943,19:38:33,715.6,116.6,4.47E-04,17.22,17.22,17.22
944,19:38:34,715.6,103.8,4.47E-04,17.19,17.22,17.2
947,19:38:36,715.6,95,4.47E-04,17.19,17.22,17.19
948,19:38:37,715.6,99.6,4.27E-04,17.22,17.22,17.22
950,19:38:38,715.6,113.4,4.37E-04,17.21,17.22,17.21
951,19:38:39,715.6,147.8,4.37E-04,17.21,17.21,17.21
954,19:38:41,715.6,107.6,4.47E-04,17.2,17.21,17.2
961,19:38:45,715.6,109.2,4.37E-04,17.19,17.23,17.2
962,19:38:46,715.6,116.6,4.07E-04,17.23,17.26,17.24
965,19:38:48,715.6,102.7,4.27E-04,17.24,17.26,17.24
969,19:38:50,715.6,105.6,4.27E-04,17.23,17.24,17.23
970,19:38:51,715.6,123.4,4.27E-04,17.24,17.24,17.24
972,19:38:52,184.8,184.8,4.47E-04,17.2,17.2,17.2
974,19:38:54,715.6,110.2,4.47E-04,17.19,17.2,17.19
976,19:38:55,715.6,119.8,4.27E-04,17.19,17.22,17.2
977,19:38:56,715.6,130,4.27E-04,17.22,17.22,17.22
980,19:38:58,715.6,104.6,4.47E-04,17.2,17.22,17.2
981,19:38:59,715.6,96.8,4.37E-04,17.2,17.22,17.2
984,19:39:01,715.6,103.4,4.37E-04,17.21,17.22,17.21
988,19:39:03,715.6,120.4,4.37E-04,17.2,17.23,17.21
989,19:39:04,715.6,141.8,4.17E-04,17.23,17.24,17.23
992,19:39:06,715.6,111.6,4.27E-04,17.23,17.25,17.24
993,19:39:07,715.6,118,4.17E-04,17.25,17.25,17.25
996,19:39:09,715.6,121.3,4.37E-04,17.2,17.25,17.22
997,17:49:52,727.4,119.3,3.24E-04,17.39,17.47,17.43
999,17:49:53,727.4,120.8,3.47E-04,17.38,17.4,17.39
1003,17:49:55,727.4,120.8,3.55E-04,17.37,17.38,17.37
1004,17:49:56,727.4,148.6,3.47E-04,17.37,17.39,17.38
1007,17:49:58,727.4,117.8,3.39E-04,17.39,17.41,17.4
1009,17:50:00,727.4,123.2,3.39E-04,17.39,17.4,17.39
1011,17:50:01,727.4,113.2,3.47E-04,17.39,17.42,17.41
1012,17:50:02,727.4,116,3.47E-04,17.38,17.38,17.38
1015,17:50:04,727.4,120.6,3.31E-04,17.38,17.42,17.4
1016,17:50:04,727.4,111.8,3.39E-04,17.39,17.42,17.4
1018,17:50:06,87,87,3.39E-04,17.39,17.41,17.4
1019,17:50:07,727.4,122.4,3.39E-04,17.41,17.41,17.41
1022,17:50:08,727.4,108.2,3.47E-04,17.39,17.41,17.39
1023,17:50:09,727.4,131.2,3.31E-04,17.39,17.41,17.4
1026,17:50:11,727.4,114.9,3.31E-04,17.41,17.42,17.41
1030,17:50:14,727.4,111.2,3.47E-04,17.38,17.41,17.39
1031,17:50:14,727.4,108,3.39E-04,17.38,17.4,17.39
1034,17:50:16,727.4,139.8,3.39E-04,17.4,17.41,17.4
1035,17:50:17,727.4,128.8,3.47E-04,17.38,17.4,17.38
1038,17:50:19,104.4,104.4,3.39E-04,17.41,17.41,17.41
1042,17:50:22,727.4,131,3.16E-04,17.41,17.45,17.43
1043,17:50:22,727.4,147.2,3.39E-04,17.41,17.45,17.42
1045,17:50:24,727.4,87.6,3.16E-04,17.41,17.45,17.43
1046,17:50:25,727.4,98.2,3.16E-04,17.45,17.45,17.45
1053,17:50:29,727.4,125,3.39E-04,17.38,17.45,17.4
1056,17:50:31,727.4,114.6,3.24E-04,17.41,17.43,17.41
1057,17:50:31,727.4,122.2,3.31E-04,17.42,17.43,17.42
1059,17:50:33,727.4,149.2,3.24E-04,17.42,17.44,17.42
1060,17:50:34,727.4,121.6,3.24E-04,17.44,17.44,17.44
1063,17:50:36,727.4,122.6,3.24E-04,17.43,17.44,17.43
1064,17:50:36,727.4,127.2,3.31E-04,17.42,17.43,17.42
1067,17:50:38,727.4,130.9,3.16E-04,17.42,17.45,17.44
1069,17:50:40,727.4,109,3.09E-04,17.45,17.47,17.46
1071,17:50:41,727.4,116,3.16E-04,17.44,17.47,17.44
1075,17:50:44,727.4,97.6,3.16E-04,17.44,17.44,17.44
1076,17:50:44,727.4,120.8,3.09E-04,17.44,17.46,17.45
1078,17:50:46,727.4,113.4,3.16E-04,17.45,17.46,17.45
1085,17:50:50,727.4,128,3.24E-04,17.44,17.47,17.45
1086,17:50:51,727.4,108.6,3.24E-04,17.44,17.44,17.44
1087,17:50:52,727.4,115.4,3.16E-04,17.44,17.45,17.44
1090,17:50:53,727.4,122.4,3.24E-04,17.44,17.46,17.45
1091,17:50:54,727.4,117.2,3.16E-04,17.44,17.45,17.44
1094,17:50:56,727.4,128.6,3.16E-04,17.45,17.46,17.45
1095,17:50:57,727.4,93.6,3.16E-04,17.46,17.46,17.46
1097,17:50:58,727.4,130,3.16E-04,17.44,17.47,17.45
1100,17:51:00,727.4,106.8,3.24E-04,17.43,17.43,17.43
1104,17:51:03,727.4,121,3.16E-04,17.43,17.46,17.45
1105,17:51:04,727.4,112.4,3.16E-04,17.45,17.46,17.45
1107,17:51:05,727.4,131.6,3.24E-04,17.43,17.45,17.43
1111,17:51:07,727.4,126.4,3.16E-04,17.44,17.46,17.45
1112,17:51:08,727.4,126,3.24E-04,17.44,17.45,17.44
1115,17:51:10,727.4,110.6,3.16E-04,17.44,17.45,17.44
1117,17:51:12,727.4,120.6,3.16E-04,17.45,17.45,17.45
1119,17:51:13,727.4,120.6,3.24E-04,17.43,17.45,17.43
1120,17:51:14,727.4,113.6,3.24E-04,17.44,17.44,17.44
1123,17:51:16,727.4,115.4,3.24E-04,17.44,17.44,17.44
1124,17:51:16,727.4,118.8,3.16E-04,17.44,17.45,17.44
1126,17:51:18,727.4,125,3.24E-04,17.43,17.45,17.44
1127,17:51:19,727.4,95.6,3.24E-04,17.43,17.43,17.43
1130,17:51:21,727.4,128,3.16E-04,17.43,17.46,17.44
1131,17:51:21,727.4,86.6,3.09E-04,17.46,17.47,17.46
1134,17:51:23,727.4,130.6,3.16E-04,17.44,17.47,17.44
1136,17:51:25,727.4,142.8,3.16E-04,17.44,17.45,17.44
1143,17:51:30,727.4,107.8,3.16E-04,17.45,17.47,17.46
1144,17:51:30,727.4,132,3.16E-04,17.45,17.45,17.45
1147,17:51:32,727.4,141.7,3.16E-04,17.45,17.45,17.45
1148,17:51:33,727.4,138.4,3.16E-04,17.45,17.45,17.45
1151,17:51:35,727.4,92.2,3.24E-04,17.44,17.45,17.44
1155,17:51:38,727.4,123.8,3.31E-04,17.42,17.44,17.42
1156,17:51:38,727.4,130.2,3.31E-04,17.42,17.43,17.42
1159,17:51:40,727.4,96.5,3.24E-04,17.42,17.43,17.42
1161,17:51:42,727.4,110.2,3.24E-04,17.43,17.43,17.43
1162,17:51:43,727.4,129,3.16E-04,17.43,17.45,17.44
1163,17:51:45,727.4,81.6,3.16E-04,17.45,17.45,17.45
1164,17:51:46,727.4,138.4,3.24E-04,17.43,17.45,17.43
1165,17:51:47,727.4,116.8,3.16E-04,17.44,17.45,17.44
1167,17:51:48,727.4,144.1,3.31E-04,17.42,17.45,17.42
1171,17:51:51,727.4,122,3.31E-04,17.42,17.42,17.42
1172,17:51:51,727.4,123.8,3.31E-04,17.42,17.42,17.42
1173,17:51:52,727.4,92.6,3.31E-04,17.42,17.42,17.42
1176,17:51:54,727.4,127,3.39E-04,17.4,17.42,17.4
1178,17:51:56,727.4,124,3.39E-04,17.4,17.41,17.4
1180,17:51:57,174.4,174.4,3.24E-04,17.43,17.43,17.43
1184,17:51:59,727.4,120,3.39E-04,17.4,17.43,17.41
1185,17:52:00,727.4,117.4,3.39E-04,17.4,17.4,17.4
1188,17:52:02,727.4,98.9,3.31E-04,17.4,17.42,17.41
1190,17:52:04,727.4,124.8,3.24E-04,17.42,17.43,17.42
1192,17:52:05,154.4,154.4,3.31E-04,17.42,17.42,17.42
1196,17:52:07,727.4,123.2,3.31E-04,17.42,17.43,17.42
1197,17:52:08,727.4,132,3.39E-04,17.41,17.42,17.41
1200,17:52:10,727.4,108.5,3.24E-04,17.4,17.43,17.41
1204,17:52:13,727.4,131.4,3.24E-04,17.43,17.45,17.44
1205,17:52:13,727.4,83.6,3.24E-04,17.44,17.44,17.44
1208,17:52:15,727.4,112.4,3.09E-04,17.44,17.47,17.45
1209,17:52:16,727.4,131.4,3.16E-04,17.45,17.47,17.45
1212,17:52:18,727.4,123.6,3.31E-04,17.42,17.45,17.43
1213,17:52:19,727.4,122.6,3.31E-04,17.42,17.42,17.42
1215,17:52:20,727.4,130.2,3.24E-04,17.42,17.44,17.43
1217,17:52:22,727.4,105.8,3.16E-04,17.44,17.46,17.45
1219,17:52:23,727.4,102.8,3.16E-04,17.44,17.46,17.44
1221,17:52:25,727.4,118.2,3.09E-04,17.45,17.47,17.45
1223,17:52:27,727.4,130.4,3.16E-04,17.44,17.47,17.44
1229,17:52:30,727.4,116.8,3.09E-04,17.44,17.47,17.46
1232,17:52:32,727.4,116.7,3.24E-04,17.43,17.47,17.44
1236,17:52:35,727.4,139.6,3.16E-04,17.43,17.45,17.44
1237,17:52:35,727.4,130.8,3.24E-04,17.43,17.45,17.43
1240,17:52:37,727.4,82.4,3.24E-04,17.41,17.43,17.42
1241,17:52:38,727.4,94.4,3.16E-04,17.43,17.44,17.43
1244,17:52:40,727.4,107.2,3.31E-04,17.41,17.44,17.41
1248,17:52:43,727.4,117.6,3.16E-04,17.42,17.45,17.42
1249,17:52:43,727.4,141.2,3.09E-04,17.45,17.48,17.46
1252,17:52:45,98.6,98.6,3.09E-04,17.46,17.46,17.46
1258,17:52:49,727.4,117.6,3.16E-04,17.45,17.47,17.46
1260,17:52:50,727.4,105.2,3.09E-04,17.46,17.46,17.46
1264,17:52:53,171.4,171.4,3.09E-04,17.47,17.47,17.47
1265,17:52:54,727.4,111.8,3.02E-04,17.47,17.48,17.47
1267,17:52:55,727.4,111.8,3.24E-04,17.44,17.48,17.44
1269,17:52:56,727.4,115.8,3.09E-04,17.44,17.47,17.45
1271,17:52:58,727.4,131.8,3.09E-04,17.47,17.48,17.47
1272,17:52:58,727.4,156.4,3.09E-04,17.47,17.47,17.47
1275,17:53:00,727.4,117,3.09E-04,17.46,17.47,17.46
1276,17:53:01,727.4,120.6,3.09E-04,17.47,17.48,17.47
1279,17:53:03,727.4,164,3.09E-04,17.47,17.47,17.47
1283,17:53:06,727.4,116.6,3.02E-04,17.46,17.48,17.46
1284,17:53:06,727.4,93,3.02E-04,17.48,17.49,17.48
1287,17:53:08,727.4,92.4,3.24E-04,17.44,17.49,17.44
1291,17:53:11,727.4,115.4,3.16E-04,17.44,17.45,17.44
1292,17:53:12,727.4,141.4,3.16E-04,17.45,17.46,17.45
1294,17:53:13,727.4,120.2,3.09E-04,17.46,17.47,17.46
1296,17:53:14,727.4,97.2,3.02E-04,17.47,17.49,17.48
1298,17:53:16,727.4,108,3.02E-04,17.48,17.49,17.48
1299,17:53:17,727.4,114.2,3.02E-04,17.48,17.48,17.48
1300,17:53:17,727.4,149.8,3.09E-04,17.46,17.48,17.46
1301,17:53:18,727.4,114.4,3.09E-04,17.46,17.47,17.46
1304,17:53:20,727.4,124.6,3.09E-04,17.47,17.48,17.47
1308,17:53:23,727.4,114.6,3.09E-04,17.46,17.47,17.46
1309,17:53:23,727.4,102,3.02E-04,17.46,17.48,17.47
1310,17:53:25,727.4,105,3.02E-04,17.48,17.48,17.48
1318,17:53:30,727.4,114.4,3.02E-04,17.47,17.49,17.48
1320,17:53:31,727.4,122.2,3.02E-04,17.48,17.48,17.48
1321,17:53:32,727.4,153.6,3.09E-04,17.47,17.48,17.47
1324,17:53:34,727.4,135.7,3.09E-04,17.46,17.48,17.46
1328,17:53:37,143.8,143.8,3.09E-04,17.46,17.47,17.46
1329,17:53:38,727.4,96.8,2.95E-04,17.47,17.49,17.48
1332,17:53:39,727.4,129.9,3.09E-04,17.46,17.49,17.46
1333,17:53:40,727.4,119,3.16E-04,17.45,17.46,17.45
1336,17:53:42,727.4,114.1,3.09E-04,17.45,17.47,17.46
1338,17:53:44,727.4,112.4,3.16E-04,17.45,17.47,17.45
1340,17:53:46,727.4,129.4,3.09E-04,17.46,17.47,17.46
1345,17:53:49,727.4,119.2,3.02E-04,17.47,17.49,17.48
1347,17:53:50,727.4,94.8,3.09E-04,17.47,17.48,17.47
1348,17:53:51,727.4,127.8,3.09E-04,17.46,17.47,17.46
1349,17:53:51,727.4,122.2,3.09E-04,17.46,17.48,17.47
1352,17:53:53,727.4,130.6,3.02E-04,17.48,17.49,17.48
1353,17:53:54,727.4,136.4,3.09E-04,17.47,17.48,17.47
1356,17:53:56,78.8,78.8,3.02E-04,17.47,17.49,17.48
1360,17:53:59,727.4,113.8,3.09E-04,17.47,17.49,17.47
1361,17:53:59,727.4,131.8,3.09E-04,17.46,17.47,17.46
1364,17:54:01,727.4,131.7,3.16E-04,17.44,17.46,17.45
1368,17:54:04,727.4,129.4,3.16E-04,17.45,17.46,17.45
1369,17:54:05,727.4,99.6,3.16E-04,17.45,17.46,17.45
1371,17:54:06,727.4,130.2,3.16E-04,17.44,17.47,17.46
1373,17:54:07,727.4,105.8,3.24E-04,17.43,17.44,17.43
1375,17:54:09,727.4,110.4,3.24E-04,17.43,17.43,17.43
1376,17:54:09,727.4,105.8,3.24E-04,17.44,17.44,17.44
1377,17:54:10,727.4,115.4,3.16E-04,17.44,17.45,17.44
1381,17:54:13,727.4,102.2,3.31E-04,17.42,17.45,17.43
1382,17:54:14,727.4,125.2,3.31E-04,17.42,17.42,17.42
1383,17:54:15,727.4,127.6,3.24E-04,17.42,17.44,17.43
1387,17:54:18,727.4,110.8,3.39E-04,17.41,17.44,17.41
1388,17:54:19,727.4,125,3.39E-04,17.41,17.41,17.41
1391,17:54:20,727.4,112.9,3.16E-04,17.41,17.45,17.44
1392,17:54:21,727.4,137.8,3.24E-04,17.43,17.45,17.43
1395,17:54:23,727.4,66.9,3.16E-04,17.46,17.46,17.46
1396,17:54:25,727.4,116,3.24E-04,17.43,17.46,17.44
1398,17:54:27,727.4,99.6,3.31E-04,17.41,17.43,17.41
1404,17:54:30,727.4,114.2,3.09E-04,17.41,17.48,17.44
1407,17:54:32,727.4,102.8,3.16E-04,17.44,17.46,17.44
1411,17:54:35,727.4,114.8,3.02E-04,17.45,17.49,17.48
1412,17:54:35,727.4,95.6,3.02E-04,17.48,17.49,17.48
1415,17:54:37,727.4,109.7,3.02E-04,17.46,17.48,17.47
1417,17:54:39,727.4,93.6,2.95E-04,17.48,17.49,17.48
1418,17:54:39,727.4,110.4,3.16E-04,17.44,17.49,17.46
1420,17:54:41,727.4,119.2,3.24E-04,17.44,17.44,17.44
1421,17:54:42,727.4,111,3.24E-04,17.44,17.44,17.44
1424,17:54:44,142.4,142.4,3.09E-04,17.44,17.47,17.46
1425,17:54:45,727.4,109.4,3.16E-04,17.46,17.46,17.46
1427,17:54:46,727.4,116.2,3.16E-04,17.45,17.46,17.45
1431,17:54:49,727.4,145,3.16E-04,17.45,17.46,17.45
1434,17:54:50,727.4,122,3.24E-04,17.44,17.46,17.44
1435,17:54:51,727.4,114.6,3.16E-04,17.44,17.46,17.45
1437,17:54:53,727.4,113.2,3.09E-04,17.46,17.46,17.46
1439,17:54:54,727.4,112.8,3.16E-04,17.44,17.46,17.44
1440,17:54:55,727.4,128,3.16E-04,17.45,17.45,17.45
1441,17:54:56,727.4,149,3.16E-04,17.45,17.45,17.45
1444,17:54:58,727.4,118.4,3.16E-04,17.45,17.46,17.45
1445,17:54:58,727.4,113.2,3.09E-04,17.45,17.46,17.45
1448,17:55:00,727.4,124,3.09E-04,17.46,17.47,17.46
1450,17:55:02,727.4,108.2,3.02E-04,17.47,17.49,17.48
1451,17:55:02,727.4,126.8,3.09E-04,17.47,17.49,17.47
1454,17:55:04,727.4,132.5,3.09E-04,17.47,17.47,17.47
1458,17:55:07,727.4,123,3.24E-04,17.47,17.47,17.47
1459,17:55:08,727.4,103.8,3.24E-04,17.43,17.47,17.43
1462,17:55:10,727.4,123.6,3.24E-04,17.42,17.44,17.42
1463,17:55:10,727.4,111,3.16E-04,17.44,17.45,17.44
1465,17:55:12,83.8,83.8,3.31E-04,17.41,17.45,17.42
1466,17:55:13,727.4,115.2,3.31E-04,17.41,17.41,17.41
1469,17:55:14,727.4,119.8,3.16E-04,17.41,17.44,17.42
1470,17:55:15,727.4,116,3.16E-04,17.44,17.46,17.45
1473,17:55:17,727.4,100.8,3.24E-04,17.43,17.46,17.44
1477,17:55:20,727.4,121.8,3.16E-04,17.43,17.46,17.45
1478,17:55:20,727.4,101.8,3.09E-04,17.46,17.46,17.46
1481,17:55:22,727.4,106.6,3.16E-04,17.45,17.46,17.45
1482,17:55:23,727.4,98.8,3.24E-04,17.43,17.45,17.43
1484,17:55:25,727.4,102.4,3.24E-04,17.43,17.44,17.43
1492,17:55:30,727.4,134.8,3.31E-04,17.43,17.44,17.43
1494,17:55:31,727.4,102.8,3.24E-04,17.42,17.43,17.42
1496,17:55:32,727.4,130.8,3.24E-04,17.43,17.43,17.43
1498,17:55:34,727.4,120.2,3.16E-04,17.43,17.46,17.43
1499,17:55:35,727.4,151,3.16E-04,17.46,17.46,17.46
1502,17:55:37,727.4,117.4,3.24E-04,17.43,17.46,17.43
1503,17:55:37,727.4,99.2,3.09E-04,17.43,17.47,17.46
1506,17:55:39,727.4,149.6,3.24E-04,17.43,17.47,17.44
1507,17:55:40,727.4,123.6,3.24E-04,17.43,17.44,17.43
1510,17:55:42,84,84,3.24E-04,17.44,17.44,17.44
1514,17:55:45,727.4,118.8,3.16E-04,17.44,17.47,17.45
1521,17:55:49,91.8,91.8,3.16E-04,17.45,17.47,17.46
1522,17:55:49,727.4,109.4,3.16E-04,17.45,17.45,17.45
1523,17:55:50,727.4,122.2,3.16E-04,17.45,17.46,17.45
1526,17:55:52,727.4,114.7,3.09E-04,17.44,17.47,17.46
1530,17:55:55,727.4,121.4,3.16E-04,17.45,17.47,17.45
1531,17:55:55,727.4,106.6,3.16E-04,17.45,17.45,17.45
1534,17:55:57,727.4,155.3,3.09E-04,17.45,17.47,17.46
1535,17:55:58,727.4,117.8,3.09E-04,17.46,17.47,17.46
1538,17:56:00,727.4,112.9,3.16E-04,17.45,17.48,17.46
1542,17:56:03,727.4,112.8,3.02E-04,17.45,17.48,17.47
1543,17:56:03,727.4,102.4,3.16E-04,17.45,17.48,17.46
1545,17:56:05,727.4,122,3.09E-04,17.45,17.47,17.45
1546,17:56:06,727.4,102.8,3.09E-04,17.47,17.47,17.47
1549,17:56:08,727.4,127.2,3.16E-04,17.45,17.47,17.45
1550,17:56:08,727.4,146.8,3.16E-04,17.45,17.45,17.45
1553,17:56:10,727.4,140.5,3.16E-04,17.45,17.46,17.45
1554,17:56:11,727.4,126.8,3.16E-04,17.45,17.46,17.45
1557,17:56:13,727.4,132.6,3.16E-04,17.44,17.46,17.44
1561,17:56:16,727.4,104.4,3.09E-04,17.44,17.47,17.46
1562,17:56:16,727.4,132.2,3.09E-04,17.46,17.46,17.46
1564,17:56:18,727.4,114.2,3.16E-04,17.45,17.46,17.45
1565,17:56:19,727.4,52.8,3.16E-04,17.45,17.45,17.45
1568,17:56:21,727.4,122.2,3.02E-04,17.45,17.48,17.47
1569,17:56:21,727.4,117.6,3.09E-04,17.46,17.48,17.46
1572,17:56:23,727.4,112.8,3.16E-04,17.45,17.46,17.45
1574,17:56:25,727.4,129.4,3.16E-04,17.45,17.45,17.45
1581,17:56:29,727.4,119.6,3.16E-04,17.42,17.45,17.43
1582,17:56:30,727.4,116.6,3.16E-04,17.44,17.44,17.44
1584,17:56:31,727.4,126.2,3.24E-04,17.44,17.45,17.44
1588,17:56:34,727.4,120.6,3.16E-04,17.44,17.45,17.44
1589,17:56:34,727.4,92.8,3.16E-04,17.45,17.45,17.45
1592,17:56:36,727.4,146.1,3.16E-04,17.45,17.46,17.45
1596,17:56:39,727.4,116.8,3.16E-04,17.45,17.46,17.45
1597,17:56:40,727.4,125.2,3.09E-04,17.45,17.46,17.45
1600,17:56:42,727.4,110.9,3.16E-04,17.45,17.46,17.45
1601,17:56:42,727.4,100,3.09E-04,17.45,17.47,17.46
1602,17:56:44,727.4,109.2,3.02E-04,17.47,17.48,17.47
1606,17:56:47,61.2,61.2,3.02E-04,17.48,17.48,17.48
1611,17:56:50,727.4,119.6,3.16E-04,17.46,17.48,17.47
1612,17:56:50,727.4,105.6,3.16E-04,17.45,17.46,17.45
1613,17:56:51,727.4,89.4,3.09E-04,17.45,17.48,17.47
1615,17:56:53,727.4,99.6,3.09E-04,17.47,17.48,17.47
1617,17:56:54,727.4,131,3.24E-04,17.44,17.47,17.45
1619,17:56:55,727.4,130.6,3.16E-04,17.44,17.46,17.45
1620,17:56:56,727.4,93.2,3.09E-04,17.46,17.47,17.46
1623,17:56:58,727.4,112,3.09E-04,17.47,17.49,17.47
1627,17:57:01,727.4,111.8,3.09E-04,17.43,17.47,17.45
1628,17:57:01,727.4,125.8,3.16E-04,17.46,17.47,17.46
1631,17:57:03,727.4,124.3,3.16E-04,17.44,17.46,17.44
1635,17:57:06,727.4,122.6,3.16E-04,17.44,17.45,17.44
1636,17:57:07,727.4,125.8,3.09E-04,17.45,17.47,17.46
1638,17:57:08,727.4,125.8,3.31E-04,17.41,17.47,17.44
1640,17:57:09,727.4,105.2,3.24E-04,17.41,17.44,17.42
1642,17:57:11,727.4,127,3.31E-04,17.42,17.44,17.43
1643,17:57:12,727.4,122.6,3.31E-04,17.42,17.42,17.42
1646,17:57:13,727.4,123,3.24E-04,17.42,17.44,17.43
1647,17:57:14,727.4,125.2,3.16E-04,17.44,17.45,17.44
1650,17:57:16,727.4,140.5,3.24E-04,17.43,17.43,17.43
1654,17:57:19,727.4,128.8,3.16E-04,17.43,17.46,17.45
1655,17:57:20,727.4,128.8,3.09E-04,17.45,17.46,17.45
1658,17:57:21,727.4,120.8,3.24E-04,17.44,17.46,17.44
1659,17:57:22,727.4,113.6,3.24E-04,17.43,17.44,17.43
1661,17:57:24,727.4,118.2,3.09E-04,17.43,17.44,17.43
1662,17:57:24,727.4,128,3.09E-04,17.48,17.48,17.48
1664,17:57:28,727.4,128.2,3.02E-04,17.46,17.48,17.47
1668,17:57:30,727.4,127.6,3.24E-04,17.43,17.48,17.45
1670,17:57:32,727.4,134.8,3.16E-04,17.45,17.45,17.45
1672,17:57:33,102.8,102.8,3.16E-04,17.45,17.45,17.45
1676,17:57:35,727.4,107.4,3.31E-04,17.41,17.45,17.42
1677,17:57:36,727.4,117.4,3.39E-04,17.41,17.41,17.41
1680,17:57:38,727.4,129.4,3.31E-04,17.4,17.42,17.4
1681,17:57:39,727.4,91,3.31E-04,17.42,17.42,17.42
1684,17:57:41,727.4,110.8,3.24E-04,17.42,17.44,17.43
1685,17:57:42,727.4,109.4,3.24E-04,17.44,17.44,17.44
1687,17:57:43,727.4,125.2,3.16E-04,17.44,17.45,17.44
1689,17:57:44,727.4,119.4,3.31E-04,17.42,17.44,17.42
1691,17:57:46,727.4,118,3.24E-04,17.42,17.44,17.42
1698,17:57:50,727.4,129.4,3.24E-04,17.43,17.45,17.43
1699,17:57:51,727.4,104.6,3.24E-04,17.43,17.43,17.43
1700,17:57:52,727.4,142.4,3.24E-04,17.43,17.43,17.43
1703,17:57:53,727.4,116.8,3.39E-04,17.4,17.43,17.42
1704,17:57:54,727.4,107.8,3.24E-04,17.4,17.43,17.42
1707,17:57:56,727.4,130.9,3.16E-04,17.43,17.46,17.45
1711,17:57:59,155.4,155.4,3.02E-04,17.45,17.48,17.46
1712,17:57:59,727.4,141.6,3.16E-04,17.46,17.48,17.46
1713,17:58:00,727.4,126.4,3.09E-04,17.46,17.47,17.46
1715,17:58:02,727.4,118,3.09E-04,17.47,17.47,17.47
1718,17:58:04,727.4,108.4,3.16E-04,17.45,17.47,17.45
1719,17:58:04,727.4,134.4,3.16E-04,17.45,17.46,17.45
1720,17:58:05,727.4,111.6,3.09E-04,17.45,17.47,17.46
1723,17:58:07,727.4,123.6,3.16E-04,17.46,17.48,17.46
1725,17:58:08,727.4,131.4,3.09E-04,17.46,17.47,17.46
1727,17:58:10,727.4,125.4,3.09E-04,17.47,17.47,17.47
1728,17:58:11,727.4,102.4,3.09E-04,17.47,17.47,17.47
1731,17:58:13,727.4,121.4,3.16E-04,17.44,17.47,17.44
1732,17:58:13,727.4,117,3.24E-04,17.44,17.44,17.44
1735,17:58:15,727.4,98.9,3.24E-04,17.43,17.43,17.43
1736,17:58:16,727.4,96.8,3.16E-04,17.43,17.45,17.44
1739,17:58:18,727.4,135.4,3.24E-04,17.44,17.45,17.44
1743,17:58:21,727.4,112.4,3.16E-04,17.43,17.46,17.44
1744,17:58:21,727.4,145.6,3.24E-04,17.44,17.46,17.44
1747,17:58:23,727.4,122.2,3.24E-04,17.42,17.44,17.43
1751,17:58:26,727.4,131,3.24E-04,17.44,17.45,17.44
1757,17:58:29,727.4,129.4,3.16E-04,17.43,17.45,17.43
1758,17:58:30,727.4,134.4,3.09E-04,17.45,17.46,17.45
1760,17:58:32,727.4,108.2,3.24E-04,17.44,17.46,17.44
1763,17:58:34,118.8,118.8,3.02E-04,17.49,17.49,17.49
1764,17:58:34,727.4,117.4,3.09E-04,17.47,17.49,17.47
1766,17:58:36,727.4,114,3.09E-04,17.47,17.47,17.47
1767,17:58:36,727.4,113.6,3.09E-04,17.47,17.47,17.47
1770,17:58:38,727.4,113.6,3.16E-04,17.45,17.47,17.46
1771,17:58:39,727.4,102.2,3.02E-04,17.45,17.48,17.46
1774,17:58:41,727.4,117,3.02E-04,17.48,17.5,17.49
1778,17:58:44,727.4,115.4,3.09E-04,17.47,17.49,17.48
1779,17:58:45,727.4,113.4,3.16E-04,17.45,17.47,17.45
1781,17:58:46,727.4,123.2,3.09E-04,17.45,17.47,17.45
1785,17:58:49,25.8,25.8,3.31E-04,17.46,17.46,17.46
1786,17:58:49,727.4,130.4,3.31E-04,17.43,17.43,17.43
1788,17:58:51,727.4,112,3.16E-04,17.43,17.45,17.44
1791,17:58:53,727.4,107.8,3.16E-04,17.45,17.47,17.46
1792,17:58:53,727.4,113,3.16E-04,17.46,17.46,17.46
1794,17:58:55,727.4,132.6,3.16E-04,17.45,17.46,17.45
1795,17:58:56,727.4,111,3.16E-04,17.45,17.45,17.45
1798,17:58:57,727.4,133.6,3.16E-04,17.44,17.45,17.44
1799,17:58:58,727.4,114.4,3.16E-04,17.45,17.45,17.45
1802,17:59:00,727.4,111.4,3.16E-04,17.43,17.46,17.44
1806,17:59:03,727.4,124.4,3.09E-04,17.46,17.49,17.47
